Date,Country,Destination,Category,Visitors,Revenue_USD,Average_Rating,Accommodation_Available,Season,Latitude,Longitude
2023-02,France,Nice,Nature,478888,190176751.98,4.4,Yes,Off-Peak,43.7102,7.262
2023-09,Italy,Rome,Wildlife,261262,77657147.77,3.8,No,Off-Peak,41.9028,12.4964
2025-01,India,Goa,Historical,71743,23410488.29,4.7,No,Off-Peak,15.2993,74.124
2025-10,Italy,Milan,Wildlife,65031,18507398.4,4.9,No,Peak,45.4642,9.19
2023-02,France,Cannes,Urban,298768,108169444.77,3.5,Yes,Peak,43.5528,7.0174
2023-07,USA,San Francisco,Luxury,337507,144713780.77,3.5,Yes,Peak,37.7749,-122.4194
2023-07,Japan,Tokyo,Adventure,451094,159988239.72,4.6,No,Shoulder,35.6762,139.6503
2023-03,USA,San Francisco,Religious,62476,7258753.84,4.5,Yes,Peak,37.7749,-122.4194
2023-09,USA,San Francisco,Adventure,414899,43113381.9,4.6,No,Off-Peak,37.7749,-122.4194
2023-03,USA,Orlando,Historical,202472,87109098.84,4.6,No,Shoulder,28.5383,-81.3792
2022-03,Australia,Sydney,Religious,456043,145414996.95,3.7,Yes,Shoulder,-33.8688,151.2093
2023-03,Japan,Nara,Urban,114288,36238888.1,4.5,Yes,Shoulder,34.6851,135.8048
2024-11,France,Paris,Beach,525477,166271717.42,4.2,No,Off-Peak,48.8566,2.3522
2024-12,UAE,Dubai,Nature,121890,54125583.86,3.7,No,Shoulder,25.2048,55.2708
2023-08,USA,Orlando,Wildlife,517180,87385125.75,3.7,Yes,Off-Peak,28.5383,-81.3792
2024-04,Brazil,Sao Paulo,Wildlife,265685,24639221.32,4.4,No,Peak,-23.5505,-46.6333
2025-07,Australia,Melbourne,Wildlife,85219,31948338.37,3.8,No,Peak,-37.8136,144.9631
2022-02,Brazil,Rio de Janeiro,Historical,501782,209452117.26,3.4,No,Shoulder,-22.9068,-43.1729
2023-06,UAE,Sharjah,Beach,474435,167460416.78,3.8,Yes,Off-Peak,25.3463,55.4209
2024-07,Australia,Sydney,Adventure,372107,98909897.14,4.2,No,Shoulder,-33.8688,151.2093
2024-09,Italy,Milan,Beach,422564,95833048.42,3.6,Yes,Off-Peak,45.4642,9.19
2022-06,France,Cannes,Religious,104456,41665326.86,3.3,No,Peak,43.5528,7.0174
2024-09,Thailand,Chiang Mai,Beach,32189,7264687.34,4.6,Yes,Peak,18.7883,98.9853
2025-02,Italy,Rome,Religious,487711,147771569.64,4.8,Yes,Peak,41.9028,12.4964
2022-12,Japan,Kyoto,Religious,90260,20251145.03,4.1,No,Peak,35.0116,135.7681
2022-08,Japan,Osaka,Luxury,454753,65802470.54,4.0,Yes,Off-Peak,34.6937,135.5023
2022-12,France,Nice,Wildlife,297834,95754424.86,4.1,Yes,Peak,43.7102,7.262
2025-09,Australia,Perth,Wildlife,248818,99347949.87,3.5,Yes,Shoulder,-31.9505,115.8605
2025-03,USA,Las Vegas,Urban,17441,2589992.63,4.0,Yes,Off-Peak,36.1699,-115.1398
2025-06,USA,New York,Wildlife,392570,40920340.66,4.5,No,Peak,40.7128,-74.006
2025-01,Australia,Sydney,Adventure,350281,113961422.64,4.7,No,Peak,-33.8688,151.2093
2025-09,India,Mumbai,Wildlife,381327,100257352.06,4.6,Yes,Off-Peak,19.076,72.8777
2023-02,USA,Las Vegas,Wildlife,517295,153346584.66,4.0,Yes,Shoulder,36.1699,-115.1398
2022-09,France,Cannes,Adventure,79912,8908181.52,3.8,Yes,Shoulder,43.5528,7.0174
2022-04,France,Nice,Historical,222555,20223793.27,3.8,No,Shoulder,43.7102,7.262
2024-02,India,Agra,Urban,277770,120338605.97,4.7,No,Shoulder,27.1767,78.0081
2022-09,France,Nice,Adventure,226385,33301947.37,4.7,Yes,Shoulder,43.7102,7.262
2023-09,Thailand,Bangkok,Wildlife,554162,56478396.69,4.6,No,Peak,13.7563,100.5018
2024-07,Brazil,Rio de Janeiro,Beach,265625,117956866.04,5.0,No,Shoulder,-22.9068,-43.1729
2022-08,Japan,Nara,Nature,182687,78820106.17,3.4,Yes,Peak,34.6851,135.8048
2024-10,UAE,Sharjah,Beach,61711,19031070.73,4.7,Yes,Off-Peak,25.3463,55.4209
2025-04,France,Lyon,Nature,116892,12574051.96,4.0,No,Off-Peak,45.764,4.8357
2023-04,Brazil,Salvador,Beach,591271,90474315.26,4.3,No,Shoulder,-12.9777,-38.5016
2023-03,Japan,Tokyo,Nature,105367,25793137.95,4.4,No,Off-Peak,35.6762,139.6503
2023-09,Italy,Florence,Urban,389036,35610100.41,4.7,Yes,Peak,43.7696,11.2558
2023-09,Australia,Melbourne,Adventure,378373,149836010.99,4.9,Yes,Shoulder,-37.8136,144.9631
2022-12,France,Paris,Nature,587385,159454781.96,3.8,Yes,Shoulder,48.8566,2.3522
2024-07,Switzerland,Geneva,Adventure,521061,227060479.0,4.1,No,Peak,46.2044,6.1432
2024-04,Thailand,Bangkok,Urban,394124,46158422.44,4.8,Yes,Peak,13.7563,100.5018
2024-01,India,Varanasi,Luxury,21920,5128278.59,4.8,Yes,Shoulder,25.3176,82.9739
2022-06,UAE,Dubai,Historical,249242,72787680.09,5.0,No,Shoulder,25.2048,55.2708
2023-10,France,Paris,Nature,353535,31626479.71,3.6,Yes,Shoulder,48.8566,2.3522
2025-08,France,Nice,Beach,273051,45117677.37,4.1,Yes,Off-Peak,43.7102,7.262
2025-01,India,Kerala,Nature,514236,46367722.59,3.4,Yes,Peak,10.8505,76.2711
2024-10,India,Delhi,Adventure,394093,38101303.65,3.5,Yes,Off-Peak,28.6139,77.209
2025-09,Italy,Florence,Urban,475565,60388273.29,4.0,No,Off-Peak,43.7696,11.2558
2023-09,Japan,Kyoto,Beach,382682,139325062.16,4.9,Yes,Shoulder,35.0116,135.7681
2025-10,Brazil,Rio de Janeiro,Nature,356575,79266015.14,4.8,No,Shoulder,-22.9068,-43.1729
2024-05,France,Nice,Adventure,30405,12630673.63,4.5,Yes,Shoulder,43.7102,7.262
2025-07,Australia,Perth,Beach,580388,228341616.6,3.8,No,Peak,-31.9505,115.8605
2024-11,Switzerland,Zurich,Urban,439542,80322498.82,4.0,No,Shoulder,47.3769,8.5417
2023-05,Switzerland,Zurich,Urban,473988,212602437.82,3.3,No,Off-Peak,47.3769,8.5417
2023-12,India,Mumbai,Religious,94045,22132181.32,4.6,No,Peak,19.076,72.8777
2022-08,Brazil,Rio de Janeiro,Luxury,55859,17819902.92,4.6,Yes,Peak,-22.9068,-43.1729
2023-05,India,Jaipur,Historical,239961,46118571.77,3.3,Yes,Off-Peak,26.9124,75.7873
2023-05,Thailand,Bangkok,Urban,80666,34909844.73,3.8,No,Peak,13.7563,100.5018
2023-07,India,Goa,Beach,47153,4164763.95,4.5,No,Off-Peak,15.2993,74.124
2024-10,USA,San Francisco,Nature,408747,77418976.32,4.9,No,Off-Peak,37.7749,-122.4194
2022-02,Italy,Florence,Urban,431023,192927442.29,4.2,Yes,Off-Peak,43.7696,11.2558
2023-09,UAE,Abu Dhabi,Wildlife,146087,34499785.44,3.3,Yes,Shoulder,24.4539,54.3773
2025-12,India,Varanasi,Historical,352499,39830784.26,4.1,Yes,Shoulder,25.3176,82.9739
2022-12,France,Cannes,Religious,375046,38312812.4,4.4,No,Shoulder,43.5528,7.0174
2023-04,Australia,Sydney,Historical,328250,67335031.29,3.2,Yes,Off-Peak,-33.8688,151.2093
2025-08,USA,New York,Urban,458863,118377502.39,4.6,No,Peak,40.7128,-74.006
2022-11,France,Paris,Nature,244808,30602639.15,4.0,No,Peak,48.8566,2.3522
2024-01,Italy,Florence,Historical,327216,76214851.49,3.7,No,Off-Peak,43.7696,11.2558
2023-07,UAE,Sharjah,Religious,444794,160837334.35,4.4,Yes,Off-Peak,25.3463,55.4209
2023-03,USA,New York,Adventure,573582,153800704.34,4.6,Yes,Peak,40.7128,-74.006
2023-06,Thailand,Chiang Mai,Urban,138164,50284345.99,4.9,Yes,Shoulder,18.7883,98.9853
2025-01,Thailand,Chiang Mai,Historical,345383,119332075.65,3.7,No,Shoulder,18.7883,98.9853
2022-01,Brazil,Sao Paulo,Urban,25987,5775895.03,4.7,No,Off-Peak,-23.5505,-46.6333
2024-12,Japan,Kyoto,Wildlife,308244,88544771.32,4.4,No,Peak,35.0116,135.7681
2024-03,Thailand,Phuket,Urban,505528,200122971.39,4.0,Yes,Off-Peak,7.8804,98.3923
2023-04,Switzerland,Zurich,Urban,342252,135837620.34,3.8,Yes,Shoulder,47.3769,8.5417
2022-09,Thailand,Bangkok,Wildlife,449024,86862008.15,4.0,No,Off-Peak,13.7563,100.5018
2022-04,UAE,Sharjah,Historical,424721,126431440.18,4.3,No,Peak,25.3463,55.4209
2023-10,UAE,Abu Dhabi,Nature,137308,16736864.32,4.0,No,Peak,24.4539,54.3773
2024-05,Switzerland,Geneva,Religious,445884,130559251.61,3.2,No,Shoulder,46.2044,6.1432
2025-11,UAE,Sharjah,Luxury,227882,59118649.53,4.4,No,Off-Peak,25.3463,55.4209
2023-06,Thailand,Phuket,Beach,121374,25672044.36,4.0,No,Peak,7.8804,98.3923
2025-09,Italy,Florence,Historical,24159,5150477.64,4.9,No,Shoulder,43.7696,11.2558
2023-09,USA,New York,Wildlife,569372,216662964.91,3.4,No,Shoulder,40.7128,-74.006
2023-06,Japan,Nara,Urban,275885,58505980.1,4.5,No,Off-Peak,34.6851,135.8048
2023-10,UAE,Dubai,Urban,258782,113728723.4,3.2,No,Peak,25.2048,55.2708
2022-01,Brazil,Sao Paulo,Wildlife,231299,32243765.32,4.9,No,Peak,-23.5505,-46.6333
2024-07,Switzerland,Lucerne,Luxury,154852,45148696.06,4.4,No,Peak,47.0502,8.3093
2022-11,Switzerland,Lucerne,Luxury,290949,111216834.23,3.2,No,Off-Peak,47.0502,8.3093
2025-05,Brazil,Salvador,Adventure,37624,13838528.83,4.0,No,Off-Peak,-12.9777,-38.5016
2023-01,Switzerland,Zurich,Religious,304337,29547412.37,4.9,No,Peak,47.3769,8.5417
2024-07,UAE,Abu Dhabi,Wildlife,239812,96439888.59,4.0,No,Peak,24.4539,54.3773
2024-03,USA,San Francisco,Urban,116328,33592383.17,3.3,Yes,Off-Peak,37.7749,-122.4194
2022-02,Japan,Nara,Wildlife,354881,133805167.84,3.8,Yes,Off-Peak,34.6851,135.8048
2025-03,India,Jaipur,Historical,412054,86124547.49,4.3,Yes,Off-Peak,26.9124,75.7873
2023-02,Brazil,Salvador,Beach,153817,39523598.35,3.3,Yes,Peak,-12.9777,-38.5016
2022-10,Japan,Osaka,Nature,24275,10447194.9,4.1,Yes,Peak,34.6937,135.5023
2023-06,UAE,Sharjah,Urban,189119,21963817.85,3.2,No,Shoulder,25.3463,55.4209
2025-04,Brazil,Salvador,Historical,374579,46318168.17,4.4,No,Off-Peak,-12.9777,-38.5016
2022-05,USA,New York,Historical,264289,74182709.66,4.2,Yes,Off-Peak,40.7128,-74.006
2022-07,UAE,Abu Dhabi,Historical,370825,119332981.73,3.2,Yes,Peak,24.4539,54.3773
2023-12,Brazil,Salvador,Luxury,67453,29951127.25,4.4,No,Peak,-12.9777,-38.5016
2024-12,Japan,Osaka,Nature,203060,70415925.97,3.8,No,Peak,34.6937,135.5023
2024-01,Switzerland,Lucerne,Nature,319478,81593584.4,4.1,No,Shoulder,47.0502,8.3093
2022-04,Switzerland,Lucerne,Nature,345266,28864101.11,5.0,Yes,Off-Peak,47.0502,8.3093
2024-06,Thailand,Bangkok,Nature,88174,33610856.73,3.9,No,Peak,13.7563,100.5018
2022-11,Australia,Gold Coast,Luxury,212479,51866184.52,4.3,No,Shoulder,-28.0167,153.4
2022-10,USA,Las Vegas,Luxury,493482,213698737.66,4.5,No,Shoulder,36.1699,-115.1398
2022-11,Japan,Osaka,Luxury,88108,21472275.26,4.1,No,Off-Peak,34.6937,135.5023
2025-04,Thailand,Chiang Mai,Historical,407181,40410028.07,3.2,No,Shoulder,18.7883,98.9853
2023-09,Italy,Milan,Adventure,404400,157269025.57,3.7,No,Off-Peak,45.4642,9.19
2022-04,Japan,Tokyo,Adventure,543750,47171586.06,3.2,Yes,Shoulder,35.6762,139.6503
2025-01,India,Varanasi,Historical,112253,14572788.4,4.6,No,Peak,25.3176,82.9739
2022-12,Japan,Nara,Luxury,63960,13740706.09,4.2,Yes,Off-Peak,34.6851,135.8048
2023-11,Brazil,Sao Paulo,Religious,237802,21660612.43,4.2,No,Peak,-23.5505,-46.6333
2022-08,France,Paris,Religious,36824,9910377.26,3.9,No,Peak,48.8566,2.3522
2022-04,France,Nice,Beach,505327,175774354.34,4.5,No,Off-Peak,43.7102,7.262
2024-05,Brazil,Rio de Janeiro,Religious,101757,23759807.97,3.2,No,Peak,-22.9068,-43.1729
2025-10,India,Agra,Wildlife,113688,18059418.83,3.6,No,Shoulder,27.1767,78.0081
2022-07,India,Jaipur,Urban,10968,3173062.94,3.9,Yes,Shoulder,26.9124,75.7873
2025-11,Brazil,Rio de Janeiro,Urban,172029,14752120.77,3.2,Yes,Peak,-22.9068,-43.1729
2023-06,Switzerland,Geneva,Luxury,355894,150478832.41,3.3,No,Peak,46.2044,6.1432
2024-11,USA,Las Vegas,Beach,362974,141116888.63,4.7,Yes,Peak,36.1699,-115.1398
2022-03,Switzerland,Lucerne,Urban,37441,7690975.48,3.3,No,Shoulder,47.0502,8.3093
2025-01,Japan,Tokyo,Religious,122970,37648669.31,4.8,No,Peak,35.6762,139.6503
2025-03,Italy,Milan,Nature,430967,161858232.53,4.5,No,Off-Peak,45.4642,9.19
2024-03,Thailand,Chiang Mai,Beach,463250,182297285.82,3.7,No,Off-Peak,18.7883,98.9853
2023-11,Italy,Florence,Beach,500132,194969104.5,3.5,No,Off-Peak,43.7696,11.2558
2025-02,USA,New York,Urban,410578,133553708.94,4.4,No,Peak,40.7128,-74.006
2022-07,Thailand,Phuket,Adventure,275378,72836894.25,4.1,Yes,Off-Peak,7.8804,98.3923
2024-01,Switzerland,Lucerne,Beach,106855,23141029.82,4.2,Yes,Shoulder,47.0502,8.3093
2023-11,Thailand,Chiang Mai,Wildlife,351364,33574333.94,3.5,No,Shoulder,18.7883,98.9853
2022-03,Switzerland,Geneva,Urban,346939,62521095.31,3.7,No,Off-Peak,46.2044,6.1432
2025-12,Italy,Florence,Luxury,156991,41235808.39,4.3,Yes,Shoulder,43.7696,11.2558
2023-10,Australia,Sydney,Historical,72945,11971174.29,4.4,No,Peak,-33.8688,151.2093
2025-04,UAE,Sharjah,Wildlife,269310,25829559.96,3.5,Yes,Off-Peak,25.3463,55.4209
2022-08,Brazil,Salvador,Urban,534435,72389764.69,4.8,Yes,Off-Peak,-12.9777,-38.5016
2022-06,UAE,Sharjah,Wildlife,570154,183447650.76,3.3,Yes,Off-Peak,25.3463,55.4209
2025-01,Japan,Nara,Wildlife,382432,52408383.79,4.9,No,Off-Peak,34.6851,135.8048
2025-08,UAE,Sharjah,Beach,114861,22486213.98,3.4,No,Peak,25.3463,55.4209
2024-08,Australia,Sydney,Luxury,35719,3041255.08,4.4,No,Off-Peak,-33.8688,151.2093
2024-05,France,Paris,Wildlife,10708,3049969.13,3.5,No,Off-Peak,48.8566,2.3522
2022-07,Australia,Perth,Luxury,463018,194820157.62,4.1,Yes,Off-Peak,-31.9505,115.8605
2025-09,UAE,Abu Dhabi,Historical,142601,43282472.12,3.5,Yes,Shoulder,24.4539,54.3773
2023-05,Japan,Osaka,Nature,128019,10747076.48,4.3,Yes,Peak,34.6937,135.5023
2022-12,Australia,Melbourne,Religious,479454,148726178.29,4.2,Yes,Off-Peak,-37.8136,144.9631
2024-10,Thailand,Phuket,Historical,62026,8876780.29,4.6,No,Shoulder,7.8804,98.3923
2025-09,Brazil,Sao Paulo,Wildlife,305495,95430079.8,4.6,Yes,Peak,-23.5505,-46.6333
2024-02,Italy,Venice,Adventure,363866,37298596.82,3.6,Yes,Shoulder,45.4408,12.3155
2023-11,India,Goa,Wildlife,160946,61933136.59,3.3,Yes,Off-Peak,15.2993,74.124
2025-10,Italy,Rome,Nature,422560,105361627.27,3.6,No,Off-Peak,41.9028,12.4964
2023-09,Brazil,Sao Paulo,Historical,115738,26021057.94,4.8,Yes,Off-Peak,-23.5505,-46.6333
2023-11,UAE,Dubai,Luxury,430584,181605702.94,4.5,No,Peak,25.2048,55.2708
2024-01,Italy,Florence,Wildlife,260296,38930595.26,3.5,Yes,Shoulder,43.7696,11.2558
2023-06,Italy,Venice,Religious,347073,33673098.35,4.2,Yes,Off-Peak,45.4408,12.3155
2025-04,Brazil,Sao Paulo,Wildlife,24232,6951805.98,4.9,Yes,Shoulder,-23.5505,-46.6333
2024-11,Switzerland,Geneva,Nature,106607,33615291.58,3.7,Yes,Peak,46.2044,6.1432
2024-01,India,Goa,Religious,463246,129601287.13,4.1,Yes,Shoulder,15.2993,74.124
2022-01,Brazil,Rio de Janeiro,Urban,33647,8052409.03,3.6,No,Shoulder,-22.9068,-43.1729
2025-03,UAE,Dubai,Wildlife,564606,230588551.45,3.9,Yes,Off-Peak,25.2048,55.2708
2023-07,Australia,Sydney,Wildlife,303454,123482644.52,5.0,No,Shoulder,-33.8688,151.2093
2023-05,Switzerland,Zurich,Wildlife,65487,5596505.62,4.1,Yes,Peak,47.3769,8.5417
2023-12,Thailand,Phuket,Historical,280655,126064991.0,3.2,Yes,Off-Peak,7.8804,98.3923
2023-09,India,Jaipur,Wildlife,576913,116253280.48,4.1,Yes,Shoulder,26.9124,75.7873
2023-08,USA,Las Vegas,Beach,513260,113758588.26,4.1,No,Peak,36.1699,-115.1398
2023-09,Thailand,Bangkok,Nature,366207,54198715.86,3.9,Yes,Shoulder,13.7563,100.5018
2023-12,Australia,Sydney,Beach,340127,41942604.65,3.8,No,Off-Peak,-33.8688,151.2093
2024-12,France,Paris,Wildlife,463976,152564647.71,5.0,No,Peak,48.8566,2.3522
2025-04,Australia,Sydney,Historical,223380,90374860.88,4.3,Yes,Shoulder,-33.8688,151.2093
2023-07,India,Mumbai,Historical,102085,12970403.7,4.9,Yes,Off-Peak,19.076,72.8777
2025-12,USA,New York,Religious,293199,30805196.33,4.0,Yes,Peak,40.7128,-74.006
2025-09,Italy,Milan,Adventure,431944,159948749.94,3.9,No,Off-Peak,45.4642,9.19
2022-03,Japan,Nara,Adventure,217928,71812185.23,3.5,Yes,Shoulder,34.6851,135.8048
2023-12,India,Mysuru,Luxury,58722,9014830.51,4.7,No,Peak,12.2958,76.6394
2023-02,Italy,Florence,Wildlife,134077,20904987.13,4.7,Yes,Peak,43.7696,11.2558
2024-04,Australia,Sydney,Luxury,237603,69874984.13,4.8,No,Off-Peak,-33.8688,151.2093
2025-08,Japan,Nara,Nature,371943,41320669.48,3.8,No,Shoulder,34.6851,135.8048
2024-03,Brazil,Sao Paulo,Historical,395943,85610463.74,4.6,No,Peak,-23.5505,-46.6333
2025-06,USA,San Francisco,Historical,249014,69131417.48,4.3,No,Off-Peak,37.7749,-122.4194
2022-09,Japan,Kyoto,Nature,53620,4445037.91,3.5,Yes,Peak,35.0116,135.7681
2025-07,Japan,Kyoto,Luxury,113679,9265397.21,3.5,Yes,Shoulder,35.0116,135.7681
2023-05,Italy,Milan,Beach,21939,1951974.26,3.8,No,Off-Peak,45.4642,9.19
2024-06,UAE,Sharjah,Beach,322941,122833458.1,4.4,No,Peak,25.3463,55.4209
2024-07,Italy,Milan,Luxury,334754,144739114.98,3.6,Yes,Off-Peak,45.4642,9.19
2024-10,Japan,Nara,Beach,207933,81501425.17,4.6,Yes,Peak,34.6851,135.8048
2024-06,Japan,Tokyo,Beach,596648,68343656.32,4.6,Yes,Off-Peak,35.6762,139.6503
2025-05,Thailand,Phuket,Wildlife,57822,12369093.76,4.1,No,Peak,7.8804,98.3923
2024-09,France,Paris,Luxury,595813,232732480.81,3.9,Yes,Shoulder,48.8566,2.3522
2025-01,France,Cannes,Luxury,575889,48473223.18,3.9,No,Shoulder,43.5528,7.0174
2024-08,Switzerland,Zurich,Beach,172383,33663613.11,4.8,No,Peak,47.3769,8.5417
2024-01,Switzerland,Lucerne,Religious,284193,75687636.77,3.2,Yes,Shoulder,47.0502,8.3093
2022-11,Thailand,Chiang Mai,Urban,145681,17091196.39,4.3,No,Shoulder,18.7883,98.9853
2022-08,Thailand,Bangkok,Beach,232482,66563210.52,4.2,No,Shoulder,13.7563,100.5018
2023-05,India,Mumbai,Wildlife,276034,78355766.82,3.3,No,Shoulder,19.076,72.8777
2024-03,Japan,Kyoto,Religious,272363,76125151.74,4.9,No,Shoulder,35.0116,135.7681
2022-12,Italy,Milan,Historical,67788,10854486.4,4.4,Yes,Off-Peak,45.4642,9.19
2023-08,UAE,Sharjah,Beach,440182,87360843.4,4.4,No,Shoulder,25.3463,55.4209
2024-10,USA,Las Vegas,Wildlife,30476,10611000.54,3.2,Yes,Off-Peak,36.1699,-115.1398
2025-10,Switzerland,Zurich,Nature,355673,86201481.92,3.4,No,Peak,47.3769,8.5417
2023-09,USA,New York,Wildlife,354840,99351504.1,4.3,Yes,Shoulder,40.7128,-74.006
2023-07,Thailand,Bangkok,Adventure,86607,38110262.34,3.4,No,Shoulder,13.7563,100.5018
2023-06,Australia,Perth,Wildlife,149205,44739739.77,3.7,No,Peak,-31.9505,115.8605
2024-11,Japan,Tokyo,Adventure,525912,129556168.54,4.5,Yes,Off-Peak,35.6762,139.6503
2024-04,Brazil,Sao Paulo,Adventure,433345,39802587.4,3.8,Yes,Off-Peak,-23.5505,-46.6333
2023-05,Switzerland,Geneva,Beach,425451,154298404.98,3.8,No,Off-Peak,46.2044,6.1432
2022-08,UAE,Abu Dhabi,Wildlife,150662,40538511.23,3.8,No,Off-Peak,24.4539,54.3773
2025-07,Italy,Florence,Urban,365293,49455166.0,3.8,No,Off-Peak,43.7696,11.2558
2025-01,Thailand,Bangkok,Beach,192333,86121150.13,3.5,No,Off-Peak,13.7563,100.5018
2024-04,Brazil,Sao Paulo,Beach,50792,5921862.7,5.0,No,Peak,-23.5505,-46.6333
2025-10,Japan,Kyoto,Nature,464583,132929443.09,4.4,Yes,Peak,35.0116,135.7681
2024-11,Brazil,Rio de Janeiro,Luxury,217744,28523565.25,3.8,No,Off-Peak,-22.9068,-43.1729
2022-12,Switzerland,Lucerne,Luxury,446731,183415583.39,5.0,Yes,Peak,47.0502,8.3093
2024-08,Australia,Perth,Urban,396040,125674294.32,3.3,No,Peak,-31.9505,115.8605
2025-10,Thailand,Chiang Mai,Urban,88049,34163028.5,4.2,No,Peak,18.7883,98.9853
2022-01,Thailand,Bangkok,Luxury,388393,35591638.44,4.5,Yes,Off-Peak,13.7563,100.5018
2025-05,UAE,Abu Dhabi,Beach,414323,122898306.95,4.0,No,Shoulder,24.4539,54.3773
2022-04,India,Jaipur,Historical,11663,2787283.65,3.8,No,Off-Peak,26.9124,75.7873
2022-03,Australia,Gold Coast,Beach,265695,30701547.31,4.8,No,Off-Peak,-28.0167,153.4
2025-06,Italy,Milan,Adventure,317597,119932869.77,3.2,No,Peak,45.4642,9.19
2025-01,Italy,Florence,Wildlife,581636,194273296.85,4.7,Yes,Off-Peak,43.7696,11.2558
2024-03,Japan,Kyoto,Luxury,119302,26031822.25,4.6,No,Shoulder,35.0116,135.7681
2022-04,France,Paris,Luxury,474169,169692128.2,3.3,Yes,Off-Peak,48.8566,2.3522
2022-01,France,Nice,Adventure,270108,57347135.07,4.9,No,Off-Peak,43.7102,7.262
2024-03,Italy,Venice,Urban,485648,82911657.23,4.7,No,Shoulder,45.4408,12.3155
2024-04,UAE,Abu Dhabi,Religious,151956,15578943.82,3.8,Yes,Off-Peak,24.4539,54.3773
2022-06,Thailand,Phuket,Historical,281177,126110224.86,3.2,No,Shoulder,7.8804,98.3923
2025-10,Brazil,Sao Paulo,Wildlife,206584,42771949.26,4.3,No,Off-Peak,-23.5505,-46.6333
2022-04,Brazil,Salvador,Urban,201392,70033253.32,4.4,No,Peak,-12.9777,-38.5016
2023-03,Switzerland,Lucerne,Beach,177689,67193930.84,3.4,No,Shoulder,47.0502,8.3093
2025-05,Japan,Tokyo,Adventure,263052,79742980.99,4.1,No,Off-Peak,35.6762,139.6503
2025-10,USA,Las Vegas,Adventure,243971,73060290.41,3.8,No,Shoulder,36.1699,-115.1398
2025-10,UAE,Abu Dhabi,Beach,301085,56942990.3,4.7,No,Off-Peak,24.4539,54.3773
2025-11,Italy,Florence,Urban,417451,174494134.03,4.1,Yes,Shoulder,43.7696,11.2558
2022-01,USA,New York,Luxury,595264,146882843.23,4.8,Yes,Peak,40.7128,-74.006
2023-07,India,Varanasi,Urban,591192,262600458.52,4.3,Yes,Shoulder,25.3176,82.9739
2024-01,Brazil,Rio de Janeiro,Urban,74235,9540663.83,3.4,Yes,Off-Peak,-22.9068,-43.1729
2022-04,Australia,Gold Coast,Adventure,497656,92140379.0,4.3,Yes,Off-Peak,-28.0167,153.4
2025-01,Australia,Perth,Historical,596138,127462917.89,4.7,No,Peak,-31.9505,115.8605
2023-11,USA,Orlando,Historical,402310,129038038.19,5.0,Yes,Off-Peak,28.5383,-81.3792
2022-04,Japan,Osaka,Wildlife,293602,98637768.16,4.1,Yes,Off-Peak,34.6937,135.5023
2025-02,Japan,Tokyo,Religious,255966,78282066.95,3.7,No,Off-Peak,35.6762,139.6503
2023-09,Switzerland,Lucerne,Beach,287572,102001177.34,3.6,Yes,Peak,47.0502,8.3093
2025-05,Switzerland,Zurich,Historical,81886,30611836.5,3.5,No,Shoulder,47.3769,8.5417
2022-06,Italy,Rome,Religious,540681,94473290.08,4.6,Yes,Off-Peak,41.9028,12.4964
2022-04,Thailand,Bangkok,Religious,516278,204766974.41,4.0,No,Shoulder,13.7563,100.5018
2024-01,India,Mysuru,Nature,141467,21027066.06,3.9,No,Shoulder,12.2958,76.6394
2023-10,Japan,Kyoto,Wildlife,453174,61895122.23,4.9,No,Shoulder,35.0116,135.7681
2025-12,Switzerland,Zurich,Wildlife,272737,25864854.82,4.1,Yes,Off-Peak,47.3769,8.5417
2024-08,Brazil,Salvador,Religious,527985,74097628.16,4.9,Yes,Shoulder,-12.9777,-38.5016
2023-01,Brazil,Salvador,Luxury,460772,133307595.2,3.4,No,Off-Peak,-12.9777,-38.5016
2025-08,USA,Orlando,Nature,117857,52242017.26,4.8,No,Shoulder,28.5383,-81.3792
2022-11,Brazil,Rio de Janeiro,Luxury,557922,211548491.01,4.5,Yes,Peak,-22.9068,-43.1729
2023-09,UAE,Abu Dhabi,Religious,114743,16224702.16,4.9,No,Shoulder,24.4539,54.3773
2025-06,Thailand,Bangkok,Religious,383658,134968021.1,3.5,Yes,Peak,13.7563,100.5018
2022-05,Thailand,Chiang Mai,Nature,243781,77333214.26,4.7,No,Off-Peak,18.7883,98.9853
2024-06,France,Cannes,Luxury,104371,22281835.02,3.3,Yes,Peak,43.5528,7.0174
2024-08,India,Goa,Luxury,184862,35834772.51,4.3,No,Shoulder,15.2993,74.124
2023-11,Thailand,Bangkok,Historical,10241,3231084.93,4.9,Yes,Shoulder,13.7563,100.5018
2022-07,India,Mysuru,Beach,207669,42039499.32,3.6,No,Off-Peak,12.2958,76.6394
2025-11,Brazil,Rio de Janeiro,Wildlife,183891,57827812.73,4.8,Yes,Shoulder,-22.9068,-43.1729
2022-12,Thailand,Phuket,Adventure,408492,92414052.01,4.1,No,Off-Peak,7.8804,98.3923
2025-12,Japan,Tokyo,Religious,85437,12004062.75,3.7,Yes,Shoulder,35.6762,139.6503
2024-05,Thailand,Bangkok,Religious,32564,7979626.81,3.5,Yes,Off-Peak,13.7563,100.5018
2022-08,USA,Orlando,Luxury,285657,92584585.06,3.8,No,Peak,28.5383,-81.3792
2023-06,USA,Las Vegas,Beach,584719,255736351.78,4.9,Yes,Off-Peak,36.1699,-115.1398
